abf84383ecadc8ada1963f9976e887c6f0b1bad9,drivers/media/common/saa7146_vbi.c,2,2,467
06ed4b316e8e24b6899ece7186c6a7a0129326ba,fs/btrfs/mkfs.c,69,0,12074
b277da0a8a594308e17881f4926879bd5fca2a2d,drivers/block/rsxx/dev.c,1,0,149
843e44a1347f97671c2f943c0d41f135e134bdb6,drivers/media/dvb-frontends/drxd_hard.c,4,4,1829
13c520b2993c9faae6770264d33ff1e1ea4c2ceb,include/linux/raid/pq.h,1,0,1996
6aa20a2235535605db6d6d2bd850298b2fe7f31e,drivers/net/8390.h,1,1,3547
5227e8a2a373b07b313492c62653147f1f117995,drivers/rtc/rtc-s35390a.c,2,2,1236
09d1485649a46fda2c5f76b9c870d820d4d8d029,drivers/staging/dt3155/dt3155_isr.c,2,2,6157
a6afd9f3e819de4795fcd356e5bfad446e4323f2,drivers/tty/Makefile,13,0,12414
e08bae5ab24ee8c34e6b0c5197136af77ae12275,drivers/staging/rt2860/sta/wpa.c,0,3,12581
6782ea9ae8c2aa82dfeab84cb168126fbcbf4526,arch/blackfin/mach-common/ints-priority-dc.c,2,2,1395
7939fef4d3911695c78cb067f1e4c16056a9f113,drivers/media/platform/vsp1/vsp1_dl.c,3,4,644
1a1934fab0c920f0d3bceeb60c9fe2dae8a56be9,drivers/media/rc/st_rc.c,1,1,206
ba1b5c44e2a9fed6f97fb10da3b4da164d4a26e4,drivers/misc/mic/host/mic_x100.c,6,1,33
dcd83aaff1c8cbd5b48c152b559e0af3ea1a7b65,drivers/tty/Makefile,1,0,10804
61873d0a1b29fa10f0c679ee9c64defb4c6a1f06,drivers/staging/comedi/drivers/amplc_pci263.c,1,2,558
1c8cde92fa5c57daa9ff58d970ca6374f8d484a2,drivers/mmc/sdhci.h,4,0,17042
50a5ce3e7116a70edb7a1d1d209e3bc537752427,drivers/net/vmxnet3/vmxnet3_defs.h,10,3,3057
be568e78dbb35383fdfd0563fd0cfbbff1bc42d0,arch/arc/kernel/intc-arcv2.c,11,1,538
d129bceb1d44ed3c23b99164849193703372bab4,drivers/mmc/sdhci.h,185,0,17042
4a90c7e86202f46fa9af011bdbcdf36e355d1721,include/acpi/acresrc.h,1,1,418
76e48896c0b7b25a65740f03c6c5d3f35a02fd74,drivers/media/platform/vsp1/vsp1_dl.c,97,21,2016
d7f5499dc22fbb45e9e6bab53be5e3b241122444,arch/mips/lib/r3k_dump_tlb.c,4,4,206
7563431107f6debf57c1dbecfb9498cf31a1c036,arch/sh/kernel/time_64.c,3,49,12545
82dfcbfe63500c80335d0cd5f91a35d4545a1fb2,arch/arm/mach-omap2/omap-hotplug.c,1,1,2167
0db2180fce6ada548f03c4f456ba2113753cdba9,drivers/platform/x86/dell-smbios.c,2,2,1241
67af2b060e027c84b8e48d77e00b2369d997c0d4,drivers/scsi/dpti.h,3,3,18050
8a9947552d43b0d20d5fa23ac0ba435d526be454,drivers/media/video/ovcamchip/ovcamchip_core.c,0,1,9086
3bcb03f3a7160e411c5f335028a5c70b32f0edb7,arch/mips/lib/r3k_dump_tlb.c,0,2,3767
ce3a35d3c00918296e552af5ecc7b771af766436,drivers/media/common/saa7146_vbi.c,0,1,1972
f466c6fdb3b1f043ff1977a8d2a1d0cd4dc164fa,fs/reiserfs/objectid.c,1,1,1107
396642a6794bd7dc77271e5e5180de09ac3e1d33,drivers/net/ethernet/intel/i40evf/i40e_virtchnl.h,20,21,6953
b65ce83f2a607ad478c5492812f5f218e8d57a6b,drivers/idle/i7300_idle.c,0,612,1117
e44fd1cfded0e42c681ad5419b1ceea600ead29d,drivers/staging/rt2860/sta/wpa.c,0,48,12581
edfaf05c2fcb853fcf35f12aeb9c340f5913337f,arch/arm/mach-omap2/omap-hotplug.c,1,2,7031
91d161857ce9672bd2a8cd99ff712a67186e2e76,scripts/package/buildtar,5,1,5032
ee3b4290aec03022cfb67c9adba9f1b3215245f0,mm/Kconfig.debug,9,0,1175
9f7ce8e249ab761c7ed753059cb16319ede41762,security/keys/Makefile,9,3,122
ae8d8a146725a966bd7c59c94f4d0016dcf7a04f,drivers/tty/serial/lpc32xx_hs.c,1,1,10611
4a90c7e86202f46fa9af011bdbcdf36e355d1721,drivers/acpi/utilities/utresrc.c,1,1,418
6d6fd1be2a1052cbe5b04c3678b30925a9344ac7,drivers/net/ethernet/intel/i40evf/i40e_virtchnl.h,4,0,2250
d56410e0a594150c5ca06319da7bc8901c4d455e,drivers/media/video/ovcamchip/ovcamchip_core.c,3,3,1972
453fd2b395799fa2e83e3e926ff7fee810d26f92,drivers/staging/comedi/drivers/amplc_pci263.c,1,1,157
b4f6f45302a9440e26f71dab0b95906bcc3bd13a,arch/m68k/amiga/chipram.c,8,20,318
48269c78fb04a84b4d190cac8e1fbf24ded53505,arch/mips/lib/r3k_dump_tlb.c,3,2,206
a69b4f741340a52d0976636a45c9976a883f03a0,tools/perf/Documentation/perf-bench.txt,2,5,502
4e57b6817880946a3a78d5d8cad1ace363f7e449,drivers/char/drm/drm_sysfs.c,2,0,19773
baf387a8edaa4a55afeaf4f498d3891ddcb03fb7,drivers/net/ethernet/broadcom/bcmsysport.h,0,2,81
770c4c1119dbaa0e5e4c1f2e88ca8bfeb0d66b6d,drivers/media/platform/vsp1/vsp1_dl.c,2,2,92
40603526569b304dd92f720f2f8ab11e828ea145,include/linux/pmem.h,1,1,38
234e340582901211f40d8c732afc49f0630ecf05,drivers/idle/i7300_idle.c,1,6,588
3760f736716f74bdc62a4ba5406934338da93eb2,drivers/rtc/rtc-s35390a.c,7,0,9086
f8d9b5156e966e701cb17c623ffd6ebe35cc3157,drivers/gpu/drm/msm/msm_fb.c,1,1,5355
d2d50aa97d695d83ccb2341488d977e8cfe36555,arch/blackfin/mach-common/ints-priority-dc.c,1,1,3798
7d12e780e003f93433d49ce78cfedf4b4c52adc5,drivers/net/8390.h,1,1,122
